customer_id,frequency,Recency,Monetary,R,F,M,RFM_score,Segments
2567,4,2263,5954.21,3,1,2,312,Other
2568,4,2264,3918.87,3,1,1,311,Can't Loose Customers
2569,7,2267,9585.83,3,2,2,322,Recent Users
2570,8,2285,8168.89,3,2,2,322,Recent Users
2571,3,2237,3652.28,3,1,1,311,Can't Loose Customers
2572,8,2271,10111.81,3,2,3,323,Other
2573,4,2206,4088.91,3,1,1,311,Can't Loose Customers
2574,11,2219,11811.560000000001,3,3,3,333,Champions
2575,5,2202,4119.53,3,2,1,321,Price Sensitive
2576,7,2270,8271.03,3,2,2,322,Recent Users
2577,6,2285,5240.639999999999,3,2,2,322,Recent Users
2578,4,2230,4676.02,3,1,1,311,Can't Loose Customers
2579,3,2241,2288.84,3,1,1,311,Can't Loose Customers
2580,8,2256,9493.86,3,2,2,322,Recent Users
2581,5,2326,5903.89,2,2,2,222,Loyal Customers
2582,5,2244,5104.43,3,2,2,322,Recent Users
2583,4,2284,4046.62,3,1,1,311,Can't Loose Customers
2584,5,2230,3983.61,3,2,1,321,Price Sensitive
2585,7,2197,7066.38,3,2,2,322,Recent Users
2586,3,2211,3379.79,3,1,1,311,Can't Loose Customers
2587,9,2256,9007.27,3,3,2,332,Other
2588,3,2370,5656.6900000000005,2,1,2,212,Other
2589,5,2259,5101.54,3,2,2,322,Recent Users
2590,6,2242,8720.42,3,2,2,322,Recent Users
2591,6,2234,9027.71,3,2,2,322,Recent Users
2592,8,2229,11062.61,3,2,3,323,Other
2593,4,2252,3940.27,3,1,1,311,Can't Loose Customers
2594,6,2283,9467.470000000001,3,2,2,322,Recent Users
2595,8,2236,10273.25,3,2,3,323,Other
2596,5,2264,7674.39,3,2,2,322,Recent Users
2597,6,2197,7670.71,3,2,2,322,Recent Users
2598,6,2279,7871.62,3,2,2,322,Recent Users
2599,7,2245,7725.21,3,2,2,322,Recent Users
2600,3,2363,4973.54,2,1,1,211,Other
2601,8,2228,9798.03,3,2,2,322,Recent Users
2602,8,2263,7898.91,3,2,2,322,Recent Users
2603,7,2206,7817.9400000000005,3,2,2,322,Recent Users
2604,6,2278,6086.83,3,2,2,322,Recent Users
2605,5,2307,6656.209999999999,2,2,2,222,Loyal Customers
2606,10,2197,12338.51,3,3,3,333,Champions
2607,8,2197,7870.34,3,2,2,322,Recent Users
2608,7,2209,4403.82,3,2,1,321,Price Sensitive
2609,8,2373,8362.17,2,2,2,222,Loyal Customers
2610,8,2304,8499.220000000001,2,2,2,222,Loyal Customers
2611,7,2194,5700.59,3,2,2,322,Recent Users
2612,2,2401,1924.4700000000003,2,1,1,211,Other
2613,5,2290,4933.99,3,2,1,321,Price Sensitive
2614,4,2212,6322.41,3,1,2,312,Other
2615,9,2247,13460.630000000001,3,3,3,333,Champions
2616,11,2234,13134.119999999999,3,3,3,333,Champions
2617,7,2318,10695.449999999999,2,2,3,223,Other
2618,10,2199,9670.59,3,3,2,332,Other
2619,2,2268,3869.2699999999995,3,1,1,311,Can't Loose Customers
2620,8,2222,8317.97,3,2,2,322,Recent Users
2621,7,2201,6926.01,3,2,2,322,Recent Users
2622,7,2208,6595.22,3,2,2,322,Recent Users
2623,5,2202,6916.33,3,2,2,322,Recent Users
2624,5,2219,5629.39,3,2,2,322,Recent Users
2625,4,2276,3403.67,3,1,1,311,Can't Loose Customers
2626,4,2233,4263.71,3,1,1,311,Can't Loose Customers
2627,6,2225,9321.82,3,2,2,322,Recent Users
2628,4,2365,4668.82,2,1,1,211,Other
2629,6,2236,7374.25,3,2,2,322,Recent Users
2630,10,2254,10514.539999999999,3,3,3,333,Champions
2631,3,2219,3539.6800000000003,3,1,1,311,Can't Loose Customers
2632,4,2199,6590.860000000001,3,1,2,312,Other
2633,9,2207,10392.61,3,3,3,333,Champions
2634,3,2381,2614.21,2,1,1,211,Other
2635,8,2260,10781.21,3,2,3,323,Other
2636,3,2222,3411.77,3,1,1,311,Can't Loose Customers
2637,11,2246,13895.71,3,3,3,333,Champions
2638,10,2275,9883.4,3,3,2,332,Other
2639,5,2223,7255.96,3,2,2,322,Recent Users
2640,11,2259,11643.47,3,3,3,333,Champions
2641,7,2203,6132.32,3,2,2,322,Recent Users
2642,2,2212,3229.6400000000003,3,1,1,311,Can't Loose Customers
2643,3,2246,1897.1999999999998,3,1,1,311,Can't Loose Customers
2644,2,2252,1697.24,3,1,1,311,Can't Loose Customers
2645,6,2224,5168.14,3,2,2,322,Recent Users
2646,5,2311,4987.72,2,2,1,221,Other
2647,8,2204,7977.09,3,2,2,322,Recent Users
2648,5,2227,6102.13,3,2,2,322,Recent Users
2649,4,2321,6633.45,2,1,2,212,Other
2650,6,2217,5688.65,3,2,2,322,Recent Users
2651,9,2207,10138.01,3,3,3,333,Champions
2652,5,2215,7176.639999999999,3,2,2,322,Recent Users
2653,9,2195,12316.0,3,3,3,333,Champions
2654,9,2300,9905.2,2,3,2,232,Other
2655,6,2349,8575.35,2,2,2,222,Loyal Customers
2656,7,2330,9051.86,2,2,2,222,Loyal Customers
2657,3,2374,3891.5,2,1,1,211,Other
2658,5,2228,3853.98,3,2,1,321,Price Sensitive
2659,12,2192,11948.48,3,3,3,333,Champions
2661,5,2200,5712.01,3,2,2,322,Recent Users
2662,9,2254,10546.039999999999,3,3,3,333,Champions
2663,5,2356,7423.2300000000005,2,2,2,222,Loyal Customers
2664,7,2326,6587.43,2,2,2,222,Loyal Customers
2665,3,2222,5364.68,3,1,2,312,Other
2666,4,2448,4534.9,1,1,1,111,Lost Customers
2667,5,2290,5817.66,3,2,2,322,Recent Users
2668,5,2253,3342.3,3,2,1,321,Price Sensitive
2669,3,2240,3552.54,3,1,1,311,Can't Loose Customers
2670,3,2250,3290.68,3,1,1,311,Can't Loose Customers
2671,7,2292,8811.26,2,2,2,222,Loyal Customers
2672,8,2207,8417.05,3,2,2,322,Recent Users
2673,5,2282,4576.389999999999,3,2,1,321,Price Sensitive
2674,5,2236,6395.9,3,2,2,322,Recent Users
2675,5,2287,5429.8,3,2,2,322,Recent Users
2676,6,2197,7274.78,3,2,2,322,Recent Users
2677,5,2219,5446.05,3,2,2,322,Recent Users
2678,5,2305,5004.09,2,2,2,222,Loyal Customers
2679,6,2277,5660.31,3,2,2,322,Recent Users
2680,9,2208,9177.27,3,3,2,332,Other
2681,5,2242,4606.83,3,2,1,321,Price Sensitive
2682,8,2230,6122.34,3,2,2,322,Recent Users
2683,6,2208,7829.89,3,2,2,322,Recent Users
2684,9,2230,11938.039999999999,3,3,3,333,Champions
2685,6,2236,5323.86,3,2,2,322,Recent Users
2686,11,2216,13237.88,3,3,3,333,Champions
2687,7,2209,6724.23,3,2,2,322,Recent Users
2688,3,2280,3018.69,3,1,1,311,Can't Loose Customers
2689,5,2193,3956.18,3,2,1,321,Price Sensitive
2690,4,2301,5860.55,2,1,2,212,Other
2691,8,2252,8562.05,3,2,2,322,Recent Users
2692,3,2232,1662.12,3,1,1,311,Can't Loose Customers
2693,6,2193,5128.639999999999,3,2,2,322,Recent Users
2694,4,2221,2766.09,3,1,1,311,Can't Loose Customers
2695,9,2196,11703.11,3,3,3,333,Champions
2696,4,2343,5519.58,2,1,2,212,Other
2697,7,2225,6415.43,3,2,2,322,Recent Users
2698,7,2204,9054.05,3,2,2,322,Recent Users
2699,5,2252,3428.76,3,2,1,321,Price Sensitive
2700,4,2263,4497.46,3,1,1,311,Can't Loose Customers
2701,9,2244,11558.89,3,3,3,333,Champions
2702,9,2211,12880.3,3,3,3,333,Champions
2703,7,2211,7330.05,3,2,2,322,Recent Users
2704,3,2427,1517.27,1,1,1,111,Lost Customers
2705,9,2194,12147.34,3,3,3,333,Champions
2706,3,2315,2769.36,2,1,1,211,Other
2707,3,2235,3934.6,3,1,1,311,Can't Loose Customers
2708,3,2203,3437.08,3,1,1,311,Can't Loose Customers
2709,5,2194,3860.54,3,2,1,321,Price Sensitive
2710,4,2200,3931.54,3,1,1,311,Can't Loose Customers
2711,6,2255,6439.08,3,2,2,322,Recent Users
2712,6,2208,6967.02,3,2,2,322,Recent Users
2713,3,2192,3426.37,3,1,1,311,Can't Loose Customers
2714,5,2200,4081.8100000000004,3,2,1,321,Price Sensitive
2715,5,2296,6644.62,2,2,2,222,Loyal Customers
2716,4,2335,4529.24,2,1,1,211,Other
2717,10,2233,10140.5,3,3,3,333,Champions
2718,7,2413,6798.88,1,2,2,122,Hibernating
2719,3,2202,3061.49,3,1,1,311,Can't Loose Customers
2720,5,2340,5273.07,2,2,2,222,Loyal Customers
2721,2,2306,2292.96,2,1,1,211,Other
2722,6,2265,4806.32,3,2,1,321,Price Sensitive
2723,8,2232,10565.119999999999,3,2,3,323,Other
2724,4,2334,4604.3,2,1,1,211,Other
2725,4,2368,2094.38,2,1,1,211,Other
2726,10,2219,10263.47,3,3,3,333,Champions
2727,5,2241,8567.85,3,2,2,322,Recent Users
2728,8,2199,9659.77,3,2,2,322,Recent Users
2729,6,2198,8706.47,3,2,2,322,Recent Users
2730,7,2196,4649.51,3,2,1,321,Price Sensitive
2731,4,2195,2409.89,3,1,1,311,Can't Loose Customers
2732,10,2208,6703.58,3,3,2,332,Other
2733,10,2220,13266.619999999999,3,3,3,333,Champions
2734,3,2247,2148.54,3,1,1,311,Can't Loose Customers
2735,2,2340,1340.77,2,1,1,211,Other
2736,5,2234,4311.28,3,2,1,321,Price Sensitive
2737,9,2197,10510.1,3,3,3,333,Champions
2738,5,2251,5189.82,3,2,2,322,Recent Users
2739,2,2434,743.0500000000001,1,1,1,111,Lost Customers
2740,8,2218,10497.95,3,2,3,323,Other
2741,3,2211,3056.2200000000003,3,1,1,311,Can't Loose Customers
2742,3,2287,3741.05,3,1,1,311,Can't Loose Customers
2743,2,2238,2956.8,3,1,1,311,Can't Loose Customers
2744,3,2317,3148.36,2,1,1,211,Other
2745,2,2459,3322.62,1,1,1,111,Lost Customers
2746,3,2200,3056.2200000000003,3,1,1,311,Can't Loose Customers
2747,9,2206,11417.36,3,3,3,333,Champions
2748,4,2198,3952.7,3,1,1,311,Can't Loose Customers
2749,1,2226,1061.56,3,1,1,311,Can't Loose Customers
2750,11,2234,12349.36,3,3,3,333,Champions
2751,8,2195,9856.48,3,2,2,322,Recent Users
2752,4,2204,5737.59,3,1,2,312,Other
2753,11,2259,9649.8,3,3,2,332,Other
2754,3,2378,5568.64,2,1,2,212,Other
2755,13,2220,14088.24,3,3,3,333,Champions
2756,4,2248,5196.93,3,1,2,312,Other
2757,3,2336,3501.37,2,1,1,211,Other
2758,4,2207,4188.4,3,1,1,311,Can't Loose Customers
2759,5,2302,5619.73,2,2,2,222,Loyal Customers
2760,5,2223,5241.94,3,2,2,322,Recent Users
2761,9,2199,10079.42,3,3,3,333,Champions
2762,10,2208,15071.26,3,3,3,333,Champions
2763,9,2211,6496.64,3,3,2,332,Other
2764,4,2243,3651.92,3,1,1,311,Can't Loose Customers
2765,6,2238,8522.02,3,2,2,322,Recent Users
2766,6,2239,8740.06,3,2,2,322,Recent Users
2767,3,2240,2597.41,3,1,1,311,Can't Loose Customers
2768,6,2215,6811.9400000000005,3,2,2,322,Recent Users
2769,6,2238,8004.25,3,2,2,322,Recent Users
2770,9,2222,13728.7,3,3,3,333,Champions
2771,5,2236,8579.48,3,2,2,322,Recent Users
2772,5,2217,5138.68,3,2,2,322,Recent Users
2773,4,2196,4179.19,3,1,1,311,Can't Loose Customers
2774,5,2276,4479.04,3,2,1,321,Price Sensitive
2775,6,2204,6201.93,3,2,2,322,Recent Users
2776,4,2238,4205.06,3,1,1,311,Can't Loose Customers
2777,6,2295,6216.71,2,2,2,222,Loyal Customers
2778,5,2201,5669.9,3,2,2,322,Recent Users
2779,5,2203,6558.76,3,2,2,322,Recent Users
2780,5,2194,6150.43,3,2,2,322,Recent Users
2781,4,2265,4131.86,3,1,1,311,Can't Loose Customers
2782,5,2362,4995.43,2,2,1,221,Other
2783,11,2265,9019.44,3,3,2,332,Other
2784,3,2266,2423.2200000000003,3,1,1,311,Can't Loose Customers
2785,6,2237,9232.95,3,2,2,322,Recent Users
2786,6,2195,4372.3,3,2,1,321,Price Sensitive
2787,6,2229,10014.36,3,2,3,323,Other
2788,11,2236,17258.940000000002,3,3,3,333,Champions
2789,2,2216,2097.73,3,1,1,311,Can't Loose Customers
2790,3,2269,1799.14,3,1,1,311,Can't Loose Customers
2791,7,2206,9980.38,3,2,2,322,Recent Users
2792,3,2410,4771.39,2,1,1,211,Other
2793,8,2226,10915.33,3,2,3,323,Other
2794,7,2197,7835.25,3,2,2,322,Recent Users
2795,3,2283,4453.63,3,1,1,311,Can't Loose Customers
2796,7,2200,8157.719999999999,3,2,2,322,Recent Users
2797,6,2267,4583.92,3,2,1,321,Price Sensitive
2798,5,2346,3433.47,2,2,1,221,Other
2799,8,2221,9916.09,3,2,2,322,Recent Users
2800,5,2233,1193.9,3,2,1,321,Price Sensitive
2801,5,2214,3312.28,3,2,1,321,Price Sensitive
2802,3,2364,1370.06,2,1,1,211,Other
2803,6,2222,6522.64,3,2,2,322,Recent Users
2804,7,2250,6016.75,3,2,2,322,Recent Users
2805,5,2195,5915.9,3,2,2,322,Recent Users
2806,8,2260,8667.06,3,2,2,322,Recent Users
2807,1,2545,1216.14,1,1,1,111,Lost Customers
2808,5,2198,6828.29,3,2,2,322,Recent Users
2809,3,2275,2490.58,3,1,1,311,Can't Loose Customers
2810,6,2254,3670.1800000000003,3,2,1,321,Price Sensitive
2811,5,2217,4456.35,3,2,1,321,Price Sensitive
2812,6,2279,8956.25,3,2,2,322,Recent Users
2813,5,2396,6323.22,2,2,2,222,Loyal Customers
2814,4,2205,4851.34,3,1,1,311,Can't Loose Customers
2815,9,2219,9217.46,3,3,2,332,Other
2816,10,2200,13562.73,3,3,3,333,Champions
2817,3,2207,4046.6099999999997,3,1,1,311,Can't Loose Customers
2818,4,2291,5234.29,2,1,2,212,Other
2819,4,2354,5543.02,2,1,2,212,Other
2820,7,2250,8152.6900000000005,3,2,2,322,Recent Users
2821,5,2243,4455.08,3,2,1,321,Price Sensitive
2822,9,2203,8764.17,3,3,2,332,Other
2823,4,2204,2040.6100000000001,3,1,1,311,Can't Loose Customers
2824,6,2314,8837.81,2,2,2,222,Loyal Customers
2825,4,2304,4231.89,2,1,1,211,Other
2826,12,2203,11244.57,3,3,3,333,Champions
2827,5,2299,4673.13,2,2,1,221,Other
2828,2,2307,2446.06,2,1,1,211,Other
2829,2,2336,3023.32,2,1,1,211,Other
2830,5,2287,4885.5199999999995,3,2,1,321,Price Sensitive
2831,5,2206,4904.01,3,2,1,321,Price Sensitive
2832,9,2215,7026.780000000001,3,3,2,332,Other
2833,6,2208,6437.61,3,2,2,322,Recent Users
2834,3,2258,3603.6800000000003,3,1,1,311,Can't Loose Customers
2835,3,2420,1178.37,1,1,1,111,Lost Customers
2836,10,2205,12283.11,3,3,3,333,Champions
2837,7,2233,9092.1,3,2,2,322,Recent Users
2838,3,2207,2838.62,3,1,1,311,Can't Loose Customers
2839,8,2209,7971.99,3,2,2,322,Recent Users
2840,4,2208,3362.7599999999998,3,1,1,311,Can't Loose Customers
2841,7,2208,10658.349999999999,3,2,3,323,Other
2842,3,2231,2134.96,3,1,1,311,Can't Loose Customers
2843,6,2212,6116.0,3,2,2,322,Recent Users
2844,7,2215,7248.98,3,2,2,322,Recent Users
2845,8,2239,8539.21,3,2,2,322,Recent Users
2846,4,2207,4002.3,3,1,1,311,Can't Loose Customers
2847,7,2236,8251.07,3,2,2,322,Recent Users
2848,4,2205,5354.429999999999,3,1,2,312,Other
2849,4,2307,4650.96,2,1,1,211,Other
2850,8,2199,7671.88,3,2,2,322,Recent Users
2851,8,2201,8746.779999999999,3,2,2,322,Recent Users
2852,6,2217,8373.67,3,2,2,322,Recent Users
2853,8,2273,8836.36,3,2,2,322,Recent Users
2854,4,2275,4893.5,3,1,1,311,Can't Loose Customers
2855,2,2231,255.35000000000002,3,1,1,311,Can't Loose Customers
2856,7,2198,10139.11,3,2,3,323,Other
2857,6,2305,8974.25,2,2,2,222,Loyal Customers
2858,5,2300,8376.119999999999,2,2,2,222,Loyal Customers
2859,8,2202,6793.56,3,2,2,322,Recent Users
2860,10,2200,14673.35,3,3,3,333,Champions
2861,8,2265,9484.25,3,2,2,322,Recent Users
2862,5,2206,4816.96,3,2,1,321,Price Sensitive
2863,1,2367,544.05,2,1,1,211,Other
2864,4,2209,4770.7699999999995,3,1,1,311,Can't Loose Customers
2865,7,2192,11030.02,3,2,3,323,Other
2866,4,2270,4759.37,3,1,1,311,Can't Loose Customers
2867,5,2287,2866.46,3,2,1,321,Price Sensitive
2868,4,2217,3572.73,3,1,1,311,Can't Loose Customers
2869,6,2308,6230.41,2,2,2,222,Loyal Customers
2870,2,2301,599.88,2,1,1,211,Other
2871,6,2212,4852.74,3,2,1,321,Price Sensitive
2872,7,2216,7041.0599999999995,3,2,2,322,Recent Users
2873,3,2296,3244.63,2,1,1,211,Other
2874,11,2252,15091.91,3,3,3,333,Champions
2875,4,2227,5883.47,3,1,2,312,Other
2876,1,2517,958.74,1,1,1,111,Lost Customers
2877,9,2233,8291.58,3,3,2,332,Other
2878,3,2192,2319.39,3,1,1,311,Can't Loose Customers
2879,8,2206,9983.98,3,2,2,322,Recent Users
2880,8,2210,12780.52,3,2,3,323,Other
2881,6,2264,6506.51,3,2,2,322,Recent Users
2882,2,2486,2515.6800000000003,1,1,1,111,Lost Customers
2883,7,2241,10571.82,3,2,3,323,Other
2884,8,2206,6897.469999999999,3,2,2,322,Recent Users
2885,9,2286,12055.64,3,3,3,333,Champions
2886,8,2231,8504.95,3,2,2,322,Recent Users
2887,9,2216,10892.99,3,3,3,333,Champions
2888,6,2221,7967.07,3,2,2,322,Recent Users
2889,5,2297,6098.4800000000005,2,2,2,222,Loyal Customers
2890,7,2278,8037.32,3,2,2,322,Recent Users
2891,7,2254,8583.39,3,2,2,322,Recent Users
2892,5,2204,6697.78,3,2,2,322,Recent Users
2893,3,2251,4825.25,3,1,1,311,Can't Loose Customers
2894,9,2278,14621.73,3,3,3,333,Champions
2895,2,2450,1390.68,1,1,1,111,Lost Customers
2896,2,2386,2648.5,2,1,1,211,Other
2897,5,2238,4416.799999999999,3,2,1,321,Price Sensitive
2898,4,2270,4284.31,3,1,1,311,Can't Loose Customers
2899,6,2222,6188.15,3,2,2,322,Recent Users
2900,3,2253,4234.34,3,1,1,311,Can't Loose Customers
2901,7,2230,9512.21,3,2,2,322,Recent Users
2902,2,2388,1591.08,2,1,1,211,Other
2903,3,2218,3175.62,3,1,1,311,Can't Loose Customers
2904,7,2215,5397.49,3,2,2,322,Recent Users
2905,4,2200,3343.69,3,1,1,311,Can't Loose Customers
2906,4,2237,4835.93,3,1,1,311,Can't Loose Customers
2907,7,2266,9679.210000000001,3,2,2,322,Recent Users
2908,6,2193,3638.18,3,2,1,321,Price Sensitive
2909,7,2275,7868.9,3,2,2,322,Recent Users
2910,8,2238,5951.54,3,2,2,322,Recent Users
2911,2,2475,1875.15,1,1,1,111,Lost Customers
2912,13,2238,14149.73,3,3,3,333,Champions
2913,6,2281,5130.11,3,2,2,322,Recent Users
2914,12,2204,13824.53,3,3,3,333,Champions
2915,7,2225,6896.26,3,2,2,322,Recent Users
2916,7,2216,8475.59,3,2,2,322,Recent Users
2917,5,2340,6402.85,2,2,2,222,Loyal Customers
2918,7,2243,8939.64,3,2,2,322,Recent Users
2919,6,2213,5710.05,3,2,2,322,Recent Users
2920,2,2291,2787.82,2,1,1,211,Other
2921,5,2249,4820.4,3,2,1,321,Price Sensitive
2922,5,2193,5507.0199999999995,3,2,2,322,Recent Users
2923,7,2205,6413.18,3,2,2,322,Recent Users
2924,6,2256,5940.1900000000005,3,2,2,322,Recent Users
2925,5,2285,4419.8099999999995,3,2,1,321,Price Sensitive
2926,4,2335,3211.69,2,1,1,211,Other
2927,3,2291,4096.32,2,1,1,211,Other
2928,5,2367,6092.18,2,2,2,222,Loyal Customers
2929,9,2193,10903.63,3,3,3,333,Champions
2930,7,2263,6178.68,3,2,2,322,Recent Users
2931,6,2249,4741.6,3,2,1,321,Price Sensitive
2932,10,2211,10991.14,3,3,3,333,Champions
2933,5,2287,4806.32,3,2,1,321,Price Sensitive
2934,6,2253,7094.71,3,2,2,322,Recent Users
2935,7,2198,4508.01,3,2,1,321,Price Sensitive
2936,7,2251,10669.630000000001,3,2,3,323,Other
2937,7,2199,11473.75,3,2,3,323,Other
2938,5,2317,7013.27,2,2,2,222,Loyal Customers
2939,4,2282,3757.8,3,1,1,311,Can't Loose Customers
2940,7,2286,6758.78,3,2,2,322,Recent Users
2941,5,2364,4811.55,2,2,1,221,Other
2942,8,2201,9837.369999999999,3,2,2,322,Recent Users
2943,7,2244,7308.48,3,2,2,322,Recent Users
2944,6,2222,4572.33,3,2,1,321,Price Sensitive
2945,3,2241,2684.96,3,1,1,311,Can't Loose Customers
2946,10,2223,9722.73,3,3,2,332,Other
2947,6,2206,5990.41,3,2,2,322,Recent Users
2948,5,2303,4758.83,2,2,1,221,Other
2949,3,2205,1857.76,3,1,1,311,Can't Loose Customers
2950,3,2267,1953.15,3,1,1,311,Can't Loose Customers
2951,9,2277,11002.560000000001,3,3,3,333,Champions
2952,5,2219,6242.1,3,2,2,322,Recent Users
2953,5,2267,6263.34,3,2,2,322,Recent Users
2954,6,2198,5047.3099999999995,3,2,2,322,Recent Users
2955,8,2211,8309.33,3,2,2,322,Recent Users
2956,7,2289,5810.6900000000005,3,2,2,322,Recent Users
2957,3,2290,3938.5699999999997,3,1,1,311,Can't Loose Customers
2958,7,2196,6042.2,3,2,2,322,Recent Users
2959,3,2326,3525.57,2,1,1,211,Other
2960,3,2280,5056.1,3,1,2,312,Other
2961,6,2194,8983.52,3,2,2,322,Recent Users
2962,3,2269,2837.74,3,1,1,311,Can't Loose Customers
2963,5,2247,3318.74,3,2,1,321,Price Sensitive
2964,2,2360,3630.46,2,1,1,211,Other
2965,6,2282,6158.93,3,2,2,322,Recent Users
2966,5,2224,5009.32,3,2,2,322,Recent Users
2967,3,2202,4699.01,3,1,1,311,Can't Loose Customers
2968,7,2363,5052.9,2,2,2,222,Loyal Customers
2969,6,2203,6455.639999999999,3,2,2,322,Recent Users
2970,4,2290,4043.88,3,1,1,311,Can't Loose Customers
2971,3,2219,2449.96,3,1,1,311,Can't Loose Customers
2972,4,2248,3218.41,3,1,1,311,Can't Loose Customers
2973,4,2285,3872.73,3,1,1,311,Can't Loose Customers
2974,2,2351,1166.79,2,1,1,211,Other
2975,3,2361,4429.83,2,1,1,211,Other
2976,4,2198,6239.15,3,1,2,312,Other
2977,5,2201,5552.88,3,2,2,322,Recent Users
2978,3,2339,2701.2200000000003,2,1,1,211,Other
2979,4,2306,3936.52,2,1,1,211,Other
2980,6,2207,7498.77,3,2,2,322,Recent Users
2981,7,2244,4484.4800000000005,3,2,1,321,Price Sensitive
2982,7,2309,8987.33,2,2,2,222,Loyal Customers
2983,5,2321,7256.57,2,2,2,222,Loyal Customers
2984,5,2350,6200.1,2,2,2,222,Loyal Customers
2985,10,2230,10664.07,3,3,3,333,Champions
2986,9,2220,9529.92,3,3,2,332,Other
2987,5,2209,5300.65,3,2,2,322,Recent Users
2988,8,2224,8349.34,3,2,2,322,Recent Users
2989,9,2262,11757.14,3,3,3,333,Champions
2990,7,2206,5394.23,3,2,2,322,Recent Users
2991,6,2267,5559.9800000000005,3,2,2,322,Recent Users
2992,8,2201,10530.96,3,2,3,323,Other
2993,8,2201,11450.73,3,2,3,323,Other
2994,3,2207,719.38,3,1,1,311,Can't Loose Customers
2995,5,2202,5069.75,3,2,2,322,Recent Users
2996,3,2213,4774.51,3,1,1,311,Can't Loose Customers
2997,6,2223,5293.91,3,2,2,322,Recent Users
2998,3,2258,4629.21,3,1,1,311,Can't Loose Customers
2999,11,2200,12745.98,3,3,3,333,Champions
3000,4,2234,4848.29,3,1,1,311,Can't Loose Customers
3001,4,2296,4664.8,2,1,1,211,Other
3002,7,2236,7201.75,3,2,2,322,Recent Users
3003,9,2303,7885.54,2,3,2,232,Other
3004,5,2305,5048.79,2,2,2,222,Loyal Customers
3005,3,2381,3682.5499999999997,2,1,1,211,Other
3006,4,2222,5912.1,3,1,2,312,Other
3007,7,2195,8547.34,3,2,2,322,Recent Users
3008,6,2197,7710.66,3,2,2,322,Recent Users
3009,4,2280,4421.04,3,1,1,311,Can't Loose Customers
3010,5,2302,4911.610000000001,2,2,1,221,Other
3011,4,2227,3080.8,3,1,1,311,Can't Loose Customers
3012,6,2195,9204.57,3,2,2,322,Recent Users
3013,9,2196,8161.56,3,3,2,332,Other
3014,9,2211,8691.039999999999,3,3,2,332,Other
3015,10,2238,14529.95,3,3,3,333,Champions
3016,5,2192,7991.99,3,2,2,322,Recent Users
3017,6,2249,6588.3,3,2,2,322,Recent Users
3018,5,2211,3833.35,3,2,1,321,Price Sensitive
3019,3,2256,4258.98,3,1,1,311,Can't Loose Customers
3020,12,2214,11413.11,3,3,3,333,Champions
3021,7,2252,6493.42,3,2,2,322,Recent Users
3022,5,2223,3884.79,3,2,1,321,Price Sensitive
3023,4,2324,2119.85,2,1,1,211,Other
3024,2,2242,3539.28,3,1,1,311,Can't Loose Customers
3025,2,2317,2263.49,2,1,1,211,Other
3026,6,2284,5618.62,3,2,2,322,Recent Users
3027,5,2223,3296.91,3,2,1,321,Price Sensitive
3028,5,2238,5620.95,3,2,2,322,Recent Users
3029,4,2313,5099.51,2,1,2,212,Other
3030,7,2216,5700.4,3,2,2,322,Recent Users
3031,5,2194,6455.51,3,2,2,322,Recent Users
3032,7,2232,10767.02,3,2,3,323,Other
3033,2,2350,2523.2,2,1,1,211,Other
3034,5,2240,5496.76,3,2,2,322,Recent Users
3035,5,2230,4522.24,3,2,1,321,Price Sensitive
3036,5,2348,8620.53,2,2,2,222,Loyal Customers
3037,3,2377,2449.3,2,1,1,211,Other
3038,6,2238,5268.26,3,2,2,322,Recent Users
3039,9,2261,8652.35,3,3,2,332,Other
3040,2,2395,3384.3099999999995,2,1,1,211,Other
3041,2,2316,3469.37,2,1,1,211,Other
3042,6,2203,6916.03,3,2,2,322,Recent Users
3043,4,2203,4497.96,3,1,1,311,Can't Loose Customers
3044,9,2196,10768.18,3,3,3,333,Champions
3045,6,2257,8878.98,3,2,2,322,Recent Users
3046,5,2420,6086.83,1,2,2,122,Hibernating
3047,5,2226,6712.39,3,2,2,322,Recent Users
3048,13,2196,14756.09,3,3,3,333,Champions
3049,3,2235,3596.57,3,1,1,311,Can't Loose Customers
3050,9,2258,12410.86,3,3,3,333,Champions
3051,4,2332,5849.7,2,1,2,212,Other
3052,2,2246,1216.02,3,1,1,311,Can't Loose Customers
3053,4,2385,3823.21,2,1,1,211,Other
3054,5,2194,7022.29,3,2,2,322,Recent Users
3055,10,2250,10643.23,3,3,3,333,Champions
3056,4,2211,4165.67,3,1,1,311,Can't Loose Customers
3057,7,2220,9733.55,3,2,2,322,Recent Users
3058,5,2216,8188.639999999999,3,2,2,322,Recent Users
3059,2,2334,3898.92,2,1,1,211,Other
3060,11,2221,14609.22,3,3,3,333,Champions
3061,9,2251,8604.59,3,3,2,332,Other
3062,6,2238,6083.87,3,2,2,322,Recent Users
3063,5,2284,3246.28,3,2,1,321,Price Sensitive
3064,7,2247,6989.68,3,2,2,322,Recent Users
3065,5,2197,5665.26,3,2,2,322,Recent Users
3066,4,2356,3756.25,2,1,1,211,Other
3067,6,2231,7095.87,3,2,2,322,Recent Users
3068,6,2271,5197.79,3,2,2,322,Recent Users
3069,3,2262,3104.7999999999997,3,1,1,311,Can't Loose Customers
3070,4,2311,1927.42,2,1,1,211,Other
3071,4,2350,3954.99,2,1,1,211,Other
3072,7,2259,7712.87,3,2,2,322,Recent Users
